BillingAccountId,ChargePeriodStart,ChargePeriodEnd,ProviderName,ServiceCategory,ServiceName,ResourceId,ResourceName,ResourceType,RegionId,ConsumedQuantity,ConsumedUnit,PricingCategory,ListCost,BilledCost,EffectiveCost,BillingCurrency,Tags,x_UtilizationPct
acct-0001,2026-03-25T00:00:00Z,2026-03-26T00:00:00Z,Azure,Compute,Virtual Machines,vm-prod,prod-vms,Standard_D4s_v3,eastus,120,Hours,Committed,23.8817,14.3290,14.3290,USD,"{""env"":""prod"",""team"":""web""}",69.8
acct-0001,2026-03-25T00:00:00Z,2026-03-26T00:00:00Z,Azure,Compute,Azure Kubernetes Service,aks-prod,aks-cluster,Standard_D8s_v3,eastus,72,Hours,On-Demand,25.9730,25.9730,25.9730,USD,"{""env"":""prod"",""team"":""api""}",59.6
acct-0001,2026-03-25T00:00:00Z,2026-03-26T00:00:00Z,Azure,Compute,Virtual Machines,vm-staging,staging-vms,Standard_B4ms,eastus,96,Hours,On-Demand,14.6970,14.6970,14.6970,USD,"{""env"":""staging"",""team"":""web""}",19.3
acct-0001,2026-03-25T00:00:00Z,2026-03-26T00:00:00Z,Azure,Databases,Azure SQL Database,sql-primary,sql-primary,BC_Gen5_8,eastus,71.04,USD,On-Demand,71.0375,71.0375,71.0375,USD,"{""env"":""prod"",""team"":""data""}",47.7
acct-0001,2026-03-25T00:00:00Z,2026-03-26T00:00:00Z,Azure,Databases,Azure Cosmos DB,cosmos-main,cosmos-db,400 RU/s,eastus,19.18,USD,On-Demand,19.1848,19.1848,19.1848,USD,"{""env"":""prod"",""team"":""api""}",29.3
acct-0001,2026-03-25T00:00:00Z,2026-03-26T00:00:00Z,Azure,Storage,Azure Blob Storage,blob-data,blob-storage,Hot,eastus,1265.2,GB-Month,On-Demand,25.3042,25.3042,25.3042,USD,"{""env"":""prod"",""team"":""data""}",
acct-0001,2026-03-25T00:00:00Z,2026-03-26T00:00:00Z,Azure,Storage,Azure Blob Storage,blob-archive,archive-storage,Hot,eastus,1590,GB-Month,On-Demand,31.7994,31.7994,31.7994,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-03-25T00:00:00Z,2026-03-26T00:00:00Z,Azure,Compute,App Service,app-svc,app-service,P2v3,eastus,48,Hours,On-Demand,18.1234,18.1234,18.1234,USD,"{""env"":""prod"",""team"":""web""}",60.8
acct-0001,2026-03-25T00:00:00Z,2026-03-26T00:00:00Z,Azure,Compute,Azure Functions,func-main,functions,EP1,eastus,24,Hours,On-Demand,9.1315,9.1315,9.1315,USD,"{""env"":""prod"",""team"":""api""}",24.2
acct-0001,2026-03-25T00:00:00Z,2026-03-26T00:00:00Z,Azure,Networking,Bandwidth,bw-out,bandwidth,Outbound,eastus,22.43,USD,On-Demand,22.4264,22.4264,22.4264,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-03-25T00:00:00Z,2026-03-26T00:00:00Z,GCP,Compute,Kubernetes Engine,gke-prod,gke-cluster,n2-standard-8,us-central1,96,Hours,On-Demand,37.5128,37.5128,37.5128,USD,"{""env"":""prod"",""team"":""api""}",62.8
acct-0001,2026-03-25T00:00:00Z,2026-03-26T00:00:00Z,GCP,Compute,Compute Engine,gce-vms,compute-vms,n2-standard-4,us-central1,72,Hours,On-Demand,13.9563,13.9563,13.9563,USD,"{""env"":""prod"",""team"":""web""}",36.2
acct-0001,2026-03-25T00:00:00Z,2026-03-26T00:00:00Z,GCP,Compute,Compute Engine,gce-dev,dev-vms,e2-medium,us-central1,144,Hours,On-Demand,4.1738,4.1738,4.1738,USD,"{""env"":""dev"",""team"":""platform""}",14.3
acct-0001,2026-03-25T00:00:00Z,2026-03-26T00:00:00Z,GCP,Databases,Cloud SQL,csql-main,cloud-sql,db-custom-8-32768,us-central1,36.11,USD,On-Demand,36.1072,36.1072,36.1072,USD,"{""env"":""prod"",""team"":""data""}",58.7
acct-0001,2026-03-25T00:00:00Z,2026-03-26T00:00:00Z,GCP,Analytics,BigQuery,bq-main,bigquery,On-demand,us,20.56,USD,On-Demand,20.5576,20.5576,20.5576,USD,"{""env"":""prod"",""team"":""data""}",
acct-0001,2026-03-25T00:00:00Z,2026-03-26T00:00:00Z,GCP,Storage,Cloud Storage,gcs-data,gcs-data,Standard,us-central1,889.8,GB-Month,On-Demand,17.7965,17.7965,17.7965,USD,"{""env"":""prod"",""team"":""data""}",
acct-0001,2026-03-25T00:00:00Z,2026-03-26T00:00:00Z,GCP,Storage,Cloud Storage,gcs-archive,gcs-archive,Standard,us-central1,636.8,GB-Month,On-Demand,12.7357,12.7357,12.7357,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-03-25T00:00:00Z,2026-03-26T00:00:00Z,GCP,Compute,Cloud Run,run-svcs,cloud-run,2 vCPU,us-central1,192,Hours,On-Demand,11.6979,11.6979,11.6979,USD,"{""env"":""prod"",""team"":""api""}",34.3
acct-0001,2026-03-25T00:00:00Z,2026-03-26T00:00:00Z,GCP,Networking,Network Egress,egress,egress,Outbound,us-central1,26.72,USD,On-Demand,26.7242,26.7242,26.7242,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-03-26T00:00:00Z,2026-03-27T00:00:00Z,AWS,Compute,Amazon EC2,i-0a1prodapi,prod-api-cluster,m5.2xlarge,us-east-1,96,Hours,Committed,38.3362,23.0017,23.0017,USD,"{""env"":""prod"",""team"":""api""}",70.7
acct-0001,2026-03-26T00:00:00Z,2026-03-27T00:00:00Z,AWS,Compute,Amazon EC2,i-0b2prodweb,prod-web-asg,c5.xlarge,us-east-1,144,Hours,On-Demand,25.4084,25.4084,25.4084,USD,"{""env"":""prod"",""team"":""web""}",46.9
acct-0001,2026-03-26T00:00:00Z,2026-03-27T00:00:00Z,AWS,Compute,Amazon EC2,i-0c3staging,staging-servers,m5.xlarge,us-east-1,72,Hours,On-Demand,11.8945,11.8945,11.8945,USD,"{""env"":""staging"",""team"":""web""}",21.9
acct-0001,2026-03-26T00:00:00Z,2026-03-27T00:00:00Z,AWS,Compute,Amazon EC2,i-0d4dev,dev-instances,t3.large,us-west-2,192,Hours,On-Demand,15.8363,15.8363,15.8363,USD,"{""env"":""dev"",""team"":""platform""}",11.9
acct-0001,2026-03-26T00:00:00Z,2026-03-27T00:00:00Z,AWS,Databases,Amazon RDS,db-prod-primary,prod-database,db.r5.2xlarge,us-east-1,46.26,USD,On-Demand,46.2599,46.2599,46.2599,USD,"{""env"":""prod"",""team"":""data""}",48.9
acct-0001,2026-03-26T00:00:00Z,2026-03-27T00:00:00Z,AWS,Databases,Amazon RDS,db-analytics,analytics-db,db.r5.xlarge,us-east-1,12.25,USD,On-Demand,12.2470,12.2470,12.2470,USD,"{""env"":""prod"",""team"":""data""}",24.0
acct-0001,2026-03-26T00:00:00Z,2026-03-27T00:00:00Z,AWS,Storage,Amazon S3,s3-app-data,app-data,Standard,us-east-1,475.3,GB-Month,On-Demand,9.5055,9.5055,9.5055,USD,"{""env"":""prod"",""team"":""data""}",
acct-0001,2026-03-26T00:00:00Z,2026-03-27T00:00:00Z,AWS,Storage,Amazon S3,s3-logs-archive,logs-archive,Standard,us-east-1,1729.5,GB-Month,On-Demand,34.5904,34.5904,34.5904,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-03-26T00:00:00Z,2026-03-27T00:00:00Z,AWS,Databases,Amazon ElastiCache,cache-prod,prod-cache,cache.r6g.xlarge,us-east-1,19.15,USD,On-Demand,19.1506,19.1506,19.1506,USD,"{""env"":""prod"",""team"":""api""}",62.2
acct-0001,2026-03-26T00:00:00Z,2026-03-27T00:00:00Z,AWS,Compute,AWS Lambda,fn-api,api-functions,1024 MB,us-east-1,11.15,USD,On-Demand,11.1549,11.1549,11.1549,USD,"{""env"":""prod"",""team"":""api""}",
acct-0001,2026-03-26T00:00:00Z,2026-03-27T00:00:00Z,AWS,Networking,Amazon CloudFront,cf-dist,cdn-distribution,Global,global,13.44,USD,On-Demand,13.4380,13.4380,13.4380,USD,"{""env"":""prod"",""team"":""web""}",
acct-0001,2026-03-26T00:00:00Z,2026-03-27T00:00:00Z,AWS,Networking,AWS Data Transfer,dt-out,data-transfer,Outbound,us-east-1,35.18,USD,On-Demand,35.1840,35.1840,35.1840,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-03-26T00:00:00Z,2026-03-27T00:00:00Z,Azure,Compute,Virtual Machines,vm-prod,prod-vms,Standard_D4s_v3,eastus,120,Hours,Committed,25.4385,15.2631,15.2631,USD,"{""env"":""prod"",""team"":""web""}",73.7
acct-0001,2026-03-26T00:00:00Z,2026-03-27T00:00:00Z,Azure,Compute,Azure Kubernetes Service,aks-prod,aks-cluster,Standard_D8s_v3,eastus,72,Hours,On-Demand,22.3492,22.3492,22.3492,USD,"{""env"":""prod"",""team"":""api""}",55.9
acct-0001,2026-03-26T00:00:00Z,2026-03-27T00:00:00Z,Azure,Compute,Virtual Machines,vm-staging,staging-vms,Standard_B4ms,eastus,96,Hours,On-Demand,17.6906,17.6906,17.6906,USD,"{""env"":""staging"",""team"":""web""}",15.2
acct-0001,2026-03-26T00:00:00Z,2026-03-27T00:00:00Z,Azure,Databases,Azure SQL Database,sql-primary,sql-primary,BC_Gen5_8,eastus,71.8,USD,On-Demand,71.7966,71.7966,71.7966,USD,"{""env"":""prod"",""team"":""data""}",54.4
acct-0001,2026-03-26T00:00:00Z,2026-03-27T00:00:00Z,Azure,Databases,Azure Cosmos DB,cosmos-main,cosmos-db,400 RU/s,eastus,19.51,USD,On-Demand,19.5067,19.5067,19.5067,USD,"{""env"":""prod"",""team"":""api""}",43.3
acct-0001,2026-03-26T00:00:00Z,2026-03-27T00:00:00Z,Azure,Storage,Azure Blob Storage,blob-data,blob-storage,Hot,eastus,1260.6,GB-Month,On-Demand,25.2127,25.2127,25.2127,USD,"{""env"":""prod"",""team"":""data""}",
acct-0001,2026-03-26T00:00:00Z,2026-03-27T00:00:00Z,Azure,Storage,Azure Blob Storage,blob-archive,archive-storage,Hot,eastus,1573.2,GB-Month,On-Demand,31.4649,31.4649,31.4649,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-03-26T00:00:00Z,2026-03-27T00:00:00Z,Azure,Compute,App Service,app-svc,app-service,P2v3,eastus,48,Hours,On-Demand,19.1167,19.1167,19.1167,USD,"{""env"":""prod"",""team"":""web""}",46.7
acct-0001,2026-03-26T00:00:00Z,2026-03-27T00:00:00Z,Azure,Compute,Azure Functions,func-main,functions,EP1,eastus,24,Hours,On-Demand,10.8425,10.8425,10.8425,USD,"{""env"":""prod"",""team"":""api""}",29.0
acct-0001,2026-03-26T00:00:00Z,2026-03-27T00:00:00Z,Azure,Networking,Bandwidth,bw-out,bandwidth,Outbound,eastus,29.53,USD,On-Demand,29.5312,29.5312,29.5312,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-03-26T00:00:00Z,2026-03-27T00:00:00Z,GCP,Compute,Kubernetes Engine,gke-prod,gke-cluster,n2-standard-8,us-central1,96,Hours,On-Demand,33.9606,33.9606,33.9606,USD,"{""env"":""prod"",""team"":""api""}",57.9
acct-0001,2026-03-26T00:00:00Z,2026-03-27T00:00:00Z,GCP,Compute,Compute Engine,gce-vms,compute-vms,n2-standard-4,us-central1,72,Hours,On-Demand,14.1062,14.1062,14.1062,USD,"{""env"":""prod"",""team"":""web""}",36.2
acct-0001,2026-03-26T00:00:00Z,2026-03-27T00:00:00Z,GCP,Compute,Compute Engine,gce-dev,dev-vms,e2-medium,us-central1,144,Hours,On-Demand,4.5019,4.5019,4.5019,USD,"{""env"":""dev"",""team"":""platform""}",2.2
acct-0001,2026-03-26T00:00:00Z,2026-03-27T00:00:00Z,GCP,Databases,Cloud SQL,csql-main,cloud-sql,db-custom-8-32768,us-central1,34.82,USD,On-Demand,34.8188,34.8188,34.8188,USD,"{""env"":""prod"",""team"":""data""}",51.8
acct-0001,2026-03-26T00:00:00Z,2026-03-27T00:00:00Z,GCP,Analytics,BigQuery,bq-main,bigquery,On-demand,us,23.91,USD,On-Demand,23.9098,23.9098,23.9098,USD,"{""env"":""prod"",""team"":""data""}",
acct-0001,2026-03-26T00:00:00Z,2026-03-27T00:00:00Z,GCP,Storage,Cloud Storage,gcs-data,gcs-data,Standard,us-central1,906.5,GB-Month,On-Demand,18.1293,18.1293,18.1293,USD,"{""env"":""prod"",""team"":""data""}",
acct-0001,2026-03-26T00:00:00Z,2026-03-27T00:00:00Z,GCP,Storage,Cloud Storage,gcs-archive,gcs-archive,Standard,us-central1,647.3,GB-Month,On-Demand,12.9452,12.9452,12.9452,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-03-26T00:00:00Z,2026-03-27T00:00:00Z,GCP,Compute,Cloud Run,run-svcs,cloud-run,2 vCPU,us-central1,192,Hours,On-Demand,9.7972,9.7972,9.7972,USD,"{""env"":""prod"",""team"":""api""}",43.5
acct-0001,2026-03-26T00:00:00Z,2026-03-27T00:00:00Z,GCP,Networking,Network Egress,egress,egress,Outbound,us-central1,27.34,USD,On-Demand,27.3380,27.3380,27.3380,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-03-27T00:00:00Z,2026-03-28T00:00:00Z,AWS,Compute,Amazon EC2,i-0a1prodapi,prod-api-cluster,m5.2xlarge,us-east-1,96,Hours,Committed,36.9843,22.1906,22.1906,USD,"{""env"":""prod"",""team"":""api""}",64.8
acct-0001,2026-03-27T00:00:00Z,2026-03-28T00:00:00Z,AWS,Compute,Amazon EC2,i-0b2prodweb,prod-web-asg,c5.xlarge,us-east-1,144,Hours,On-Demand,23.8669,23.8669,23.8669,USD,"{""env"":""prod"",""team"":""web""}",45.1
acct-0001,2026-03-27T00:00:00Z,2026-03-28T00:00:00Z,AWS,Compute,Amazon EC2,i-0c3staging,staging-servers,m5.xlarge,us-east-1,72,Hours,On-Demand,13.1089,13.1089,13.1089,USD,"{""env"":""staging"",""team"":""web""}",9.2
acct-0001,2026-03-27T00:00:00Z,2026-03-28T00:00:00Z,AWS,Compute,Amazon EC2,i-0d4dev,dev-instances,t3.large,us-west-2,192,Hours,On-Demand,15.0366,15.0366,15.0366,USD,"{""env"":""dev"",""team"":""platform""}",3.4
acct-0001,2026-03-27T00:00:00Z,2026-03-28T00:00:00Z,AWS,Databases,Amazon RDS,db-prod-primary,prod-database,db.r5.2xlarge,us-east-1,49.06,USD,On-Demand,49.0644,49.0644,49.0644,USD,"{""env"":""prod"",""team"":""data""}",61.1
acct-0001,2026-03-27T00:00:00Z,2026-03-28T00:00:00Z,AWS,Databases,Amazon RDS,db-analytics,analytics-db,db.r5.xlarge,us-east-1,11.41,USD,On-Demand,11.4109,11.4109,11.4109,USD,"{""env"":""prod"",""team"":""data""}",35.1
acct-0001,2026-03-27T00:00:00Z,2026-03-28T00:00:00Z,AWS,Storage,Amazon S3,s3-app-data,app-data,Standard,us-east-1,479.6,GB-Month,On-Demand,9.5910,9.5910,9.5910,USD,"{""env"":""prod"",""team"":""data""}",
acct-0001,2026-03-27T00:00:00Z,2026-03-28T00:00:00Z,AWS,Storage,Amazon S3,s3-logs-archive,logs-archive,Standard,us-east-1,1756.6,GB-Month,On-Demand,35.1315,35.1315,35.1315,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-03-27T00:00:00Z,2026-03-28T00:00:00Z,AWS,Databases,Amazon ElastiCache,cache-prod,prod-cache,cache.r6g.xlarge,us-east-1,18.84,USD,On-Demand,18.8358,18.8358,18.8358,USD,"{""env"":""prod"",""team"":""api""}",43.5
acct-0001,2026-03-27T00:00:00Z,2026-03-28T00:00:00Z,AWS,Compute,AWS Lambda,fn-api,api-functions,1024 MB,us-east-1,11.74,USD,On-Demand,11.7369,11.7369,11.7369,USD,"{""env"":""prod"",""team"":""api""}",
acct-0001,2026-03-27T00:00:00Z,2026-03-28T00:00:00Z,AWS,Networking,Amazon CloudFront,cf-dist,cdn-distribution,Global,global,16.14,USD,On-Demand,16.1377,16.1377,16.1377,USD,"{""env"":""prod"",""team"":""web""}",
acct-0001,2026-03-27T00:00:00Z,2026-03-28T00:00:00Z,AWS,Networking,AWS Data Transfer,dt-out,data-transfer,Outbound,us-east-1,35.14,USD,On-Demand,35.1351,35.1351,35.1351,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-03-27T00:00:00Z,2026-03-28T00:00:00Z,Azure,Compute,Virtual Machines,vm-prod,prod-vms,Standard_D4s_v3,eastus,120,Hours,Committed,24.6975,14.8185,14.8185,USD,"{""env"":""prod"",""team"":""web""}",67.7
acct-0001,2026-03-27T00:00:00Z,2026-03-28T00:00:00Z,Azure,Compute,Azure Kubernetes Service,aks-prod,aks-cluster,Standard_D8s_v3,eastus,72,Hours,On-Demand,24.6964,24.6964,24.6964,USD,"{""env"":""prod"",""team"":""api""}",59.8
acct-0001,2026-03-27T00:00:00Z,2026-03-28T00:00:00Z,Azure,Compute,Virtual Machines,vm-staging,staging-vms,Standard_B4ms,eastus,96,Hours,On-Demand,17.5764,17.5764,17.5764,USD,"{""env"":""staging"",""team"":""web""}",2.5
acct-0001,2026-03-27T00:00:00Z,2026-03-28T00:00:00Z,Azure,Databases,Azure SQL Database,sql-primary,sql-primary,BC_Gen5_8,eastus,75.94,USD,On-Demand,75.9450,75.9450,75.9450,USD,"{""env"":""prod"",""team"":""data""}",57.7
acct-0001,2026-03-27T00:00:00Z,2026-03-28T00:00:00Z,Azure,Databases,Azure Cosmos DB,cosmos-main,cosmos-db,400 RU/s,eastus,19.72,USD,On-Demand,19.7188,19.7188,19.7188,USD,"{""env"":""prod"",""team"":""api""}",33.1
acct-0001,2026-03-27T00:00:00Z,2026-03-28T00:00:00Z,Azure,Storage,Azure Blob Storage,blob-data,blob-storage,Hot,eastus,1262.4,GB-Month,On-Demand,25.2480,25.2480,25.2480,USD,"{""env"":""prod"",""team"":""data""}",
acct-0001,2026-03-27T00:00:00Z,2026-03-28T00:00:00Z,Azure,Storage,Azure Blob Storage,blob-archive,archive-storage,Hot,eastus,1578.2,GB-Month,On-Demand,31.5650,31.5650,31.5650,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-03-27T00:00:00Z,2026-03-28T00:00:00Z,Azure,Compute,App Service,app-svc,app-service,P2v3,eastus,48,Hours,On-Demand,17.9189,17.9189,17.9189,USD,"{""env"":""prod"",""team"":""web""}",47.7
acct-0001,2026-03-27T00:00:00Z,2026-03-28T00:00:00Z,Azure,Compute,Azure Functions,func-main,functions,EP1,eastus,24,Hours,On-Demand,9.9284,9.9284,9.9284,USD,"{""env"":""prod"",""team"":""api""}",18.8
acct-0001,2026-03-27T00:00:00Z,2026-03-28T00:00:00Z,Azure,Networking,Bandwidth,bw-out,bandwidth,Outbound,eastus,31.74,USD,On-Demand,31.7411,31.7411,31.7411,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-03-27T00:00:00Z,2026-03-28T00:00:00Z,GCP,Compute,Kubernetes Engine,gke-prod,gke-cluster,n2-standard-8,us-central1,96,Hours,On-Demand,38.1191,38.1191,38.1191,USD,"{""env"":""prod"",""team"":""api""}",64.2
acct-0001,2026-03-27T00:00:00Z,2026-03-28T00:00:00Z,GCP,Compute,Compute Engine,gce-vms,compute-vms,n2-standard-4,us-central1,72,Hours,On-Demand,14.9882,14.9882,14.9882,USD,"{""env"":""prod"",""team"":""web""}",44.0
acct-0001,2026-03-27T00:00:00Z,2026-03-28T00:00:00Z,GCP,Compute,Compute Engine,gce-dev,dev-vms,e2-medium,us-central1,144,Hours,On-Demand,5.4980,5.4980,5.4980,USD,"{""env"":""dev"",""team"":""platform""}",6.1
acct-0001,2026-03-27T00:00:00Z,2026-03-28T00:00:00Z,GCP,Databases,Cloud SQL,csql-main,cloud-sql,db-custom-8-32768,us-central1,39.49,USD,On-Demand,39.4868,39.4868,39.4868,USD,"{""env"":""prod"",""team"":""data""}",47.7
acct-0001,2026-03-27T00:00:00Z,2026-03-28T00:00:00Z,GCP,Analytics,BigQuery,bq-main,bigquery,On-demand,us,24.07,USD,On-Demand,24.0679,24.0679,24.0679,USD,"{""env"":""prod"",""team"":""data""}",
acct-0001,2026-03-27T00:00:00Z,2026-03-28T00:00:00Z,GCP,Storage,Cloud Storage,gcs-data,gcs-data,Standard,us-central1,910.4,GB-Month,On-Demand,18.2084,18.2084,18.2084,USD,"{""env"":""prod"",""team"":""data""}",
acct-0001,2026-03-27T00:00:00Z,2026-03-28T00:00:00Z,GCP,Storage,Cloud Storage,gcs-archive,gcs-archive,Standard,us-central1,630.2,GB-Month,On-Demand,12.6045,12.6045,12.6045,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-03-27T00:00:00Z,2026-03-28T00:00:00Z,GCP,Compute,Cloud Run,run-svcs,cloud-run,2 vCPU,us-central1,192,Hours,On-Demand,11.8669,11.8669,11.8669,USD,"{""env"":""prod"",""team"":""api""}",35.2
acct-0001,2026-03-27T00:00:00Z,2026-03-28T00:00:00Z,GCP,Networking,Network Egress,egress,egress,Outbound,us-central1,27.17,USD,On-Demand,27.1747,27.1747,27.1747,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-03-28T00:00:00Z,2026-03-29T00:00:00Z,AWS,Compute,Amazon EC2,i-0a1prodapi,prod-api-cluster,m5.2xlarge,us-east-1,96,Hours,Committed,38.2313,22.9388,22.9388,USD,"{""env"":""prod"",""team"":""api""}",56.6
acct-0001,2026-03-28T00:00:00Z,2026-03-29T00:00:00Z,AWS,Compute,Amazon EC2,i-0b2prodweb,prod-web-asg,c5.xlarge,us-east-1,144,Hours,On-Demand,21.7977,21.7977,21.7977,USD,"{""env"":""prod"",""team"":""web""}",35.8
acct-0001,2026-03-28T00:00:00Z,2026-03-29T00:00:00Z,AWS,Compute,Amazon EC2,i-0c3staging,staging-servers,m5.xlarge,us-east-1,72,Hours,On-Demand,12.6616,12.6616,12.6616,USD,"{""env"":""staging"",""team"":""web""}",28.2
acct-0001,2026-03-28T00:00:00Z,2026-03-29T00:00:00Z,AWS,Compute,Amazon EC2,i-0d4dev,dev-instances,t3.large,us-west-2,192,Hours,On-Demand,15.9528,15.9528,15.9528,USD,"{""env"":""dev"",""team"":""platform""}",9.9
acct-0001,2026-03-28T00:00:00Z,2026-03-29T00:00:00Z,AWS,Databases,Amazon RDS,db-prod-primary,prod-database,db.r5.2xlarge,us-east-1,43.76,USD,On-Demand,43.7623,43.7623,43.7623,USD,"{""env"":""prod"",""team"":""data""}",66.5
acct-0001,2026-03-28T00:00:00Z,2026-03-29T00:00:00Z,AWS,Databases,Amazon RDS,db-analytics,analytics-db,db.r5.xlarge,us-east-1,13.17,USD,On-Demand,13.1701,13.1701,13.1701,USD,"{""env"":""prod"",""team"":""data""}",32.7
acct-0001,2026-03-28T00:00:00Z,2026-03-29T00:00:00Z,AWS,Storage,Amazon S3,s3-app-data,app-data,Standard,us-east-1,482.6,GB-Month,On-Demand,9.6529,9.6529,9.6529,USD,"{""env"":""prod"",""team"":""data""}",
acct-0001,2026-03-28T00:00:00Z,2026-03-29T00:00:00Z,AWS,Storage,Amazon S3,s3-logs-archive,logs-archive,Standard,us-east-1,1742.5,GB-Month,On-Demand,34.8500,34.8500,34.8500,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-03-28T00:00:00Z,2026-03-29T00:00:00Z,AWS,Databases,Amazon ElastiCache,cache-prod,prod-cache,cache.r6g.xlarge,us-east-1,18.8,USD,On-Demand,18.7979,18.7979,18.7979,USD,"{""env"":""prod"",""team"":""api""}",50.6
acct-0001,2026-03-28T00:00:00Z,2026-03-29T00:00:00Z,AWS,Compute,AWS Lambda,fn-api,api-functions,1024 MB,us-east-1,6.06,USD,On-Demand,6.0636,6.0636,6.0636,USD,"{""env"":""prod"",""team"":""api""}",
acct-0001,2026-03-28T00:00:00Z,2026-03-29T00:00:00Z,AWS,Networking,Amazon CloudFront,cf-dist,cdn-distribution,Global,global,15.18,USD,On-Demand,15.1764,15.1764,15.1764,USD,"{""env"":""prod"",""team"":""web""}",
acct-0001,2026-03-28T00:00:00Z,2026-03-29T00:00:00Z,AWS,Networking,AWS Data Transfer,dt-out,data-transfer,Outbound,us-east-1,32.15,USD,On-Demand,32.1543,32.1543,32.1543,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-03-28T00:00:00Z,2026-03-29T00:00:00Z,Azure,Compute,Virtual Machines,vm-prod,prod-vms,Standard_D4s_v3,eastus,120,Hours,Committed,22.2553,13.3532,13.3532,USD,"{""env"":""prod"",""team"":""web""}",59.0
acct-0001,2026-03-28T00:00:00Z,2026-03-29T00:00:00Z,Azure,Compute,Azure Kubernetes Service,aks-prod,aks-cluster,Standard_D8s_v3,eastus,72,Hours,On-Demand,26.9348,26.9348,26.9348,USD,"{""env"":""prod"",""team"":""api""}",48.1
acct-0001,2026-03-28T00:00:00Z,2026-03-29T00:00:00Z,Azure,Compute,Virtual Machines,vm-staging,staging-vms,Standard_B4ms,eastus,96,Hours,On-Demand,15.2926,15.2926,15.2926,USD,"{""env"":""staging"",""team"":""web""}",9.8
acct-0001,2026-03-28T00:00:00Z,2026-03-29T00:00:00Z,Azure,Databases,Azure SQL Database,sql-primary,sql-primary,BC_Gen5_8,eastus,67.51,USD,On-Demand,67.5111,67.5111,67.5111,USD,"{""env"":""prod"",""team"":""data""}",48.2
acct-0001,2026-03-28T00:00:00Z,2026-03-29T00:00:00Z,Azure,Databases,Azure Cosmos DB,cosmos-main,cosmos-db,400 RU/s,eastus,16.31,USD,On-Demand,16.3113,16.3113,16.3113,USD,"{""env"":""prod"",""team"":""api""}",27.6
acct-0001,2026-03-28T00:00:00Z,2026-03-29T00:00:00Z,Azure,Storage,Azure Blob Storage,blob-data,blob-storage,Hot,eastus,1267.3,GB-Month,On-Demand,25.3467,25.3467,25.3467,USD,"{""env"":""prod"",""team"":""data""}",
acct-0001,2026-03-28T00:00:00Z,2026-03-29T00:00:00Z,Azure,Storage,Azure Blob Storage,blob-archive,archive-storage,Hot,eastus,1584.3,GB-Month,On-Demand,31.6856,31.6856,31.6856,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-03-28T00:00:00Z,2026-03-29T00:00:00Z,Azure,Compute,App Service,app-svc,app-service,P2v3,eastus,48,Hours,On-Demand,17.5886,17.5886,17.5886,USD,"{""env"":""prod"",""team"":""web""}",50.2
acct-0001,2026-03-28T00:00:00Z,2026-03-29T00:00:00Z,Azure,Compute,Azure Functions,func-main,functions,EP1,eastus,24,Hours,On-Demand,5.5501,5.5501,5.5501,USD,"{""env"":""prod"",""team"":""api""}",23.1
acct-0001,2026-03-28T00:00:00Z,2026-03-29T00:00:00Z,Azure,Networking,Bandwidth,bw-out,bandwidth,Outbound,eastus,27.35,USD,On-Demand,27.3512,27.3512,27.3512,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-03-28T00:00:00Z,2026-03-29T00:00:00Z,GCP,Compute,Kubernetes Engine,gke-prod,gke-cluster,n2-standard-8,us-central1,96,Hours,On-Demand,32.5138,32.5138,32.5138,USD,"{""env"":""prod"",""team"":""api""}",55.9
acct-0001,2026-03-28T00:00:00Z,2026-03-29T00:00:00Z,GCP,Compute,Compute Engine,gce-vms,compute-vms,n2-standard-4,us-central1,72,Hours,On-Demand,14.4222,14.4222,14.4222,USD,"{""env"":""prod"",""team"":""web""}",36.2
acct-0001,2026-03-28T00:00:00Z,2026-03-29T00:00:00Z,GCP,Compute,Compute Engine,gce-dev,dev-vms,e2-medium,us-central1,144,Hours,On-Demand,4.9768,4.9768,4.9768,USD,"{""env"":""dev"",""team"":""platform""}",20.8
